image_id,path,class,width,height,channels,average_R,average_G,average_B
train_ulcer_ (199).jpg,1_ulcerative_colitis\train_ulcer_ (199).jpg,1_ulcerative_colitis,571,530,3,123.94801242441265,75.6752470012887,61.258143607705776
train_ulcer_ (2).jpg,1_ulcerative_colitis\train_ulcer_ (2).jpg,1_ulcerative_colitis,572,531,3,194.14754454584963,92.03304887203193,61.94353904099667
train_ulcer_ (20).jpg,1_ulcerative_colitis\train_ulcer_ (20).jpg,1_ulcerative_colitis,635,548,3,100.43315995172136,71.12506465888845,49.2711075349158
train_ulcer_ (200).jpg,1_ulcerative_colitis\train_ulcer_ (200).jpg,1_ulcerative_colitis,635,547,3,157.67001108408067,92.29469259669781,60.243417927420865
train_ulcer_ (201).jpg,1_ulcerative_colitis\train_ulcer_ (201).jpg,1_ulcerative_colitis,612,529,3,160.11071574187332,86.48505936716211,67.81287915292141
train_ulcer_ (202).jpg,1_ulcerative_colitis\train_ulcer_ (202).jpg,1_ulcerative_colitis,623,529,3,167.42011791229098,97.61855707640632,81.98148479671812
train_ulcer_ (203).jpg,1_ulcerative_colitis\train_ulcer_ (203).jpg,1_ulcerative_colitis,630,547,3,80.82998752212646,57.77518934447637,40.03401526363135
train_ulcer_ (204).jpg,1_ulcerative_colitis\train_ulcer_ (204).jpg,1_ulcerative_colitis,635,548,3,180.82185470429334,106.28880682797862,70.58539858612563
train_ulcer_ (205).jpg,1_ulcerative_colitis\train_ulcer_ (205).jpg,1_ulcerative_colitis,635,548,3,157.73892752457039,103.59822403586413,66.59380136789471
train_ulcer_ (206).jpg,1_ulcerative_colitis\train_ulcer_ (206).jpg,1_ulcerative_colitis,623,529,3,157.02986949542884,92.8963215370471,67.85129579114414
train_ulcer_ (207).jpg,1_ulcerative_colitis\train_ulcer_ (207).jpg,1_ulcerative_colitis,628,530,3,144.69264211032328,103.32157493089773,86.9818411248648
train_ulcer_ (208).jpg,1_ulcerative_colitis\train_ulcer_ (208).jpg,1_ulcerative_colitis,635,547,3,112.13169903122255,74.22141386805626,54.5401805121709
train_ulcer_ (209).jpg,1_ulcerative_colitis\train_ulcer_ (209).jpg,1_ulcerative_colitis,571,532,3,157.67249779439842,67.87267753446665,38.369767457171825
train_ulcer_ (21).jpg,1_ulcerative_colitis\train_ulcer_ (21).jpg,1_ulcerative_colitis,617,532,3,149.8817069009639,81.55590353517505,56.32296096806034
train_ulcer_ (210).jpg,1_ulcerative_colitis\train_ulcer_ (210).jpg,1_ulcerative_colitis,635,548,3,180.135378470027,104.08400770159204,69.44424679579286
train_ulcer_ (211).jpg,1_ulcerative_colitis\train_ulcer_ (211).jpg,1_ulcerative_colitis,635,548,3,148.8868268291281,98.84334731881142,69.67753606529111
train_ulcer_ (212).jpg,1_ulcerative_colitis\train_ulcer_ (212).jpg,1_ulcerative_colitis,623,530,3,174.74522547624096,94.99158666222478,73.27338502074564
train_ulcer_ (213).jpg,1_ulcerative_colitis\train_ulcer_ (213).jpg,1_ulcerative_colitis,623,530,3,184.62601532451012,92.55721251400709,58.40459129592053
train_ulcer_ (214).jpg,1_ulcerative_colitis\train_ulcer_ (214).jpg,1_ulcerative_colitis,635,548,3,165.60111788033794,101.14688487844128,70.27196103224323
train_ulcer_ (215).jpg,1_ulcerative_colitis\train_ulcer_ (215).jpg,1_ulcerative_colitis,635,548,3,151.04648543019715,99.4615610092534,66.62265360078166
train_ulcer_ (216).jpg,1_ulcerative_colitis\train_ulcer_ (216).jpg,1_ulcerative_colitis,635,548,3,171.49816368756825,114.81545778493017,86.81390597160757
train_ulcer_ (217).jpg,1_ulcerative_colitis\train_ulcer_ (217).jpg,1_ulcerative_colitis,570,530,3,120.64837802052301,79.59310824230387,60.960248262164846
train_ulcer_ (218).jpg,1_ulcerative_colitis\train_ulcer_ (218).jpg,1_ulcerative_colitis,633,532,3,129.8101117723218,94.97699224364229,58.63980448752212
train_ulcer_ (219).jpg,1_ulcerative_colitis\train_ulcer_ (219).jpg,1_ulcerative_colitis,623,529,3,164.22576592923443,79.19338708062396,59.58270700646606
train_ulcer_ (22).jpg,1_ulcerative_colitis\train_ulcer_ (22).jpg,1_ulcerative_colitis,622,530,3,185.91904386337438,103.16707820178365,84.76053206333799
train_ulcer_ (220).jpg,1_ulcerative_colitis\train_ulcer_ (220).jpg,1_ulcerative_colitis,623,529,3,150.95826038407972,91.67781361604773,67.75202007482545
train_ulcer_ (221).jpg,1_ulcerative_colitis\train_ulcer_ (221).jpg,1_ulcerative_colitis,616,532,3,152.7965744312079,81.80976589200273,35.335248632946
train_ulcer_ (222).jpg,1_ulcerative_colitis\train_ulcer_ (222).jpg,1_ulcerative_colitis,572,531,3,152.1566249193368,80.58243122226173,50.97529400919231
train_ulcer_ (223).jpg,1_ulcerative_colitis\train_ulcer_ (223).jpg,1_ulcerative_colitis,617,532,3,117.31374221615627,68.80509925543194,45.21846553173859
train_ulcer_ (224).jpg,1_ulcerative_colitis\train_ulcer_ (224).jpg,1_ulcerative_colitis,623,530,3,154.08014779369455,85.46371785941427,46.98189527241891
train_ulcer_ (225).jpg,1_ulcerative_colitis\train_ulcer_ (225).jpg,1_ulcerative_colitis,635,548,3,158.51446347491236,97.71167883211679,72.6437898729812
train_ulcer_ (226).jpg,1_ulcerative_colitis\train_ulcer_ (226).jpg,1_ulcerative_colitis,623,530,3,164.80880402192676,92.47467821557285,69.38237075623127
train_ulcer_ (227).jpg,1_ulcerative_colitis\train_ulcer_ (227).jpg,1_ulcerative_colitis,624,530,3,140.44975205612,75.60527031930334,64.69674951620706
train_ulcer_ (228).jpg,1_ulcerative_colitis\train_ulcer_ (228).jpg,1_ulcerative_colitis,623,529,3,166.96649846616924,92.01899462021379,67.23019598442805
train_ulcer_ (229).jpg,1_ulcerative_colitis\train_ulcer_ (229).jpg,1_ulcerative_colitis,573,532,3,153.31455602356678,102.983433715178,62.95324043092023
train_ulcer_ (23).jpg,1_ulcerative_colitis\train_ulcer_ (23).jpg,1_ulcerative_colitis,635,548,3,143.5811857003276,91.61207540663257,66.61734007701592
train_ulcer_ (230).jpg,1_ulcerative_colitis\train_ulcer_ (230).jpg,1_ulcerative_colitis,633,532,3,152.8573952654147,96.72347337538159,74.56706339307986
train_ulcer_ (231).jpg,1_ulcerative_colitis\train_ulcer_ (231).jpg,1_ulcerative_colitis,635,548,3,138.39216621644923,90.8826685441692,60.77132881200069
train_ulcer_ (232).jpg,1_ulcerative_colitis\train_ulcer_ (232).jpg,1_ulcerative_colitis,571,531,3,165.68098060362598,66.68252083601307,31.884753018624608
train_ulcer_ (233).jpg,1_ulcerative_colitis\train_ulcer_ (233).jpg,1_ulcerative_colitis,571,532,3,167.3419933371081,89.2603004885243,44.9861903006202
train_ulcer_ (234).jpg,1_ulcerative_colitis\train_ulcer_ (234).jpg,1_ulcerative_colitis,603,532,3,162.80039027918053,76.70747764934725,40.93447860945897
train_ulcer_ (235).jpg,1_ulcerative_colitis\train_ulcer_ (235).jpg,1_ulcerative_colitis,571,532,3,146.3026842500296,56.93217610576353,31.734761597513923
train_ulcer_ (236).jpg,1_ulcerative_colitis\train_ulcer_ (236).jpg,1_ulcerative_colitis,629,530,3,123.06218915919249,88.18155802861685,69.50376758556558
train_ulcer_ (237).jpg,1_ulcerative_colitis\train_ulcer_ (237).jpg,1_ulcerative_colitis,616,531,3,128.95607100056253,80.48758162741214,50.16847959008976
train_ulcer_ (238).jpg,1_ulcerative_colitis\train_ulcer_ (238).jpg,1_ulcerative_colitis,571,531,3,171.80169920283905,74.47800633902922,42.14718289187701
train_ulcer_ (239).jpg,1_ulcerative_colitis\train_ulcer_ (239).jpg,1_ulcerative_colitis,635,548,3,154.1063020863268,99.916567044083,66.12490660382781
train_ulcer_ (24).jpg,1_ulcerative_colitis\train_ulcer_ (24).jpg,1_ulcerative_colitis,627,548,3,182.86830463684095,91.91167533964307,46.046761312704454
train_ulcer_ (240).jpg,1_ulcerative_colitis\train_ulcer_ (240).jpg,1_ulcerative_colitis,627,548,3,110.26624582358352,71.00565489703024,51.07035588307198
train_ulcer_ (241).jpg,1_ulcerative_colitis\train_ulcer_ (241).jpg,1_ulcerative_colitis,572,532,3,155.6431003207319,76.75827133392923,44.080955228981544
train_ulcer_ (242).jpg,1_ulcerative_colitis\train_ulcer_ (242).jpg,1_ulcerative_colitis,633,531,3,122.93834994927452,80.0491218988287,58.50071848698244
train_ulcer_ (243).jpg,1_ulcerative_colitis\train_ulcer_ (243).jpg,1_ulcerative_colitis,602,532,3,182.0295381310419,77.56672620088428,35.66828304149077
train_ulcer_ (244).jpg,1_ulcerative_colitis\train_ulcer_ (244).jpg,1_ulcerative_colitis,635,547,3,163.86447192272811,108.23116210108105,82.86625401258115
train_ulcer_ (245).jpg,1_ulcerative_colitis\train_ulcer_ (245).jpg,1_ulcerative_colitis,545,548,3,129.00941538873636,85.37964909931026,62.23783901426371
train_ulcer_ (246).jpg,1_ulcerative_colitis\train_ulcer_ (246).jpg,1_ulcerative_colitis,635,548,3,143.39055405483074,100.86192884648543,68.58746192309903
train_ulcer_ (247).jpg,1_ulcerative_colitis\train_ulcer_ (247).jpg,1_ulcerative_colitis,589,532,3,180.48492730127526,95.72179174591828,80.0233223125726
train_ulcer_ (248).jpg,1_ulcerative_colitis\train_ulcer_ (248).jpg,1_ulcerative_colitis,601,530,3,171.86213543465294,106.53599347000282,69.93830408438765
train_ulcer_ (249).jpg,1_ulcerative_colitis\train_ulcer_ (249).jpg,1_ulcerative_colitis,624,530,3,153.12458272859217,96.8647889453314,75.65988147073053
train_ulcer_ (25).jpg,1_ulcerative_colitis\train_ulcer_ (25).jpg,1_ulcerative_colitis,572,532,3,144.9089035964036,79.74682882906568,49.72844261002156
train_ulcer_ (250).jpg,1_ulcerative_colitis\train_ulcer_ (250).jpg,1_ulcerative_colitis,627,548,3,181.12951547747937,88.81793443462671,56.31986111596177
train_ulcer_ (251).jpg,1_ulcerative_colitis\train_ulcer_ (251).jpg,1_ulcerative_colitis,572,532,3,170.6116022135759,79.78719307008781,47.11354106419896
train_ulcer_ (252).jpg,1_ulcerative_colitis\train_ulcer_ (252).jpg,1_ulcerative_colitis,622,530,3,174.9955711945641,91.1121701146636,64.51674452466177
train_ulcer_ (253).jpg,1_ulcerative_colitis\train_ulcer_ (253).jpg,1_ulcerative_colitis,606,529,3,109.6420732810521,71.50027762700655,53.58184069824752
train_ulcer_ (254).jpg,1_ulcerative_colitis\train_ulcer_ (254).jpg,1_ulcerative_colitis,628,530,3,135.12244021151304,101.83883547650522,89.49851580338901
train_ulcer_ (255).jpg,1_ulcerative_colitis\train_ulcer_ (255).jpg,1_ulcerative_colitis,572,531,3,185.87699682614937,85.11532535261348,59.20419646267104
train_ulcer_ (256).jpg,1_ulcerative_colitis\train_ulcer_ (256).jpg,1_ulcerative_colitis,623,529,3,154.7668911025679,71.08167686691932,53.365737467646944
train_ulcer_ (257).jpg,1_ulcerative_colitis\train_ulcer_ (257).jpg,1_ulcerative_colitis,623,530,3,162.5348829461825,94.26800024228474,68.88909718646839
train_ulcer_ (258).jpg,1_ulcerative_colitis\train_ulcer_ (258).jpg,1_ulcerative_colitis,635,547,3,114.5734442701061,66.98976234003656,44.68764196979948
train_ulcer_ (259).jpg,1_ulcerative_colitis\train_ulcer_ (259).jpg,1_ulcerative_colitis,633,531,3,177.27104958601464,102.77473424906954,76.8778988644038
train_ulcer_ (26).jpg,1_ulcerative_colitis\train_ulcer_ (26).jpg,1_ulcerative_colitis,572,531,3,158.27900254171442,85.42806487298013,58.54834195935891
train_ulcer_ (260).jpg,1_ulcerative_colitis\train_ulcer_ (260).jpg,1_ulcerative_colitis,623,530,3,169.5897119840092,96.84245434446834,80.29802235076774
train_ulcer_ (261).jpg,1_ulcerative_colitis\train_ulcer_ (261).jpg,1_ulcerative_colitis,631,547,3,98.42434891947723,68.83083060752064,53.28596841437375
train_ulcer_ (262).jpg,1_ulcerative_colitis\train_ulcer_ (262).jpg,1_ulcerative_colitis,635,548,3,161.02428875222714,95.29990804069199,65.22688372894994
train_ulcer_ (263).jpg,1_ulcerative_colitis\train_ulcer_ (263).jpg,1_ulcerative_colitis,572,531,3,167.76282709757285,74.13772997247574,49.73064082809846
train_ulcer_ (264).jpg,1_ulcerative_colitis\train_ulcer_ (264).jpg,1_ulcerative_colitis,572,531,3,155.92542438728879,80.58720187533747,49.39165119249865
train_ulcer_ (265).jpg,1_ulcerative_colitis\train_ulcer_ (265).jpg,1_ulcerative_colitis,617,530,3,170.0597871624721,93.43059233662579,69.78078346227944
train_ulcer_ (266).jpg,1_ulcerative_colitis\train_ulcer_ (266).jpg,1_ulcerative_colitis,572,532,3,176.2223105841527,81.3602022977023,50.80911194069089
train_ulcer_ (267).jpg,1_ulcerative_colitis\train_ulcer_ (267).jpg,1_ulcerative_colitis,572,531,3,140.9040008955263,54.641927752097246,38.36297130364927
train_ulcer_ (268).jpg,1_ulcerative_colitis\train_ulcer_ (268).jpg,1_ulcerative_colitis,633,532,3,151.18302866170166,104.33449144187483,85.06714356982503
train_ulcer_ (269).jpg,1_ulcerative_colitis\train_ulcer_ (269).jpg,1_ulcerative_colitis,602,532,3,169.2797972922339,71.98719493917518,39.59394749331801
train_ulcer_ (27).jpg,1_ulcerative_colitis\train_ulcer_ (27).jpg,1_ulcerative_colitis,633,532,3,163.04819513238073,102.23641449595553,76.98420815070853
train_ulcer_ (270).jpg,1_ulcerative_colitis\train_ulcer_ (270).jpg,1_ulcerative_colitis,603,532,3,179.03470741530444,67.32986383870123,36.28371924836968
train_ulcer_ (271).jpg,1_ulcerative_colitis\train_ulcer_ (271).jpg,1_ulcerative_colitis,572,532,3,146.78456083390293,75.59319299121931,47.01024961880225
train_ulcer_ (272).jpg,1_ulcerative_colitis\train_ulcer_ (272).jpg,1_ulcerative_colitis,629,530,3,165.2093649698533,99.08145304016558,78.79336472987971
train_ulcer_ (273).jpg,1_ulcerative_colitis\train_ulcer_ (273).jpg,1_ulcerative_colitis,635,548,3,169.25430484510605,101.98480659808035,73.65770446577389
train_ulcer_ (274).jpg,1_ulcerative_colitis\train_ulcer_ (274).jpg,1_ulcerative_colitis,624,530,3,115.50720851475569,64.47085449927431,51.328716134494435
train_ulcer_ (275).jpg,1_ulcerative_colitis\train_ulcer_ (275).jpg,1_ulcerative_colitis,617,531,3,147.05805992790582,86.53990666214933,57.362134378424244
train_ulcer_ (276).jpg,1_ulcerative_colitis\train_ulcer_ (276).jpg,1_ulcerative_colitis,623,530,3,180.06986280626307,101.1889730155365,76.46728247372725
train_ulcer_ (277).jpg,1_ulcerative_colitis\train_ulcer_ (277).jpg,1_ulcerative_colitis,629,530,3,171.90419653838077,97.59343072262051,74.25569187389387
train_ulcer_ (278).jpg,1_ulcerative_colitis\train_ulcer_ (278).jpg,1_ulcerative_colitis,635,548,3,158.59982757629749,86.41664176102074,59.47630323581815
train_ulcer_ (279).jpg,1_ulcerative_colitis\train_ulcer_ (279).jpg,1_ulcerative_colitis,635,547,3,90.45169787962976,66.89681728540788,51.91289064186903
train_ulcer_ (28).jpg,1_ulcerative_colitis\train_ulcer_ (28).jpg,1_ulcerative_colitis,623,529,3,141.14422863939654,75.70940355071959,60.9642439928755
train_ulcer_ (280).jpg,1_ulcerative_colitis\train_ulcer_ (280).jpg,1_ulcerative_colitis,629,530,3,168.54480607133215,99.9111077781444,80.3028346881843
train_ulcer_ (281).jpg,1_ulcerative_colitis\train_ulcer_ (281).jpg,1_ulcerative_colitis,623,532,3,153.42780204926441,91.95729492270002,68.299997586261
train_ulcer_ (282).jpg,1_ulcerative_colitis\train_ulcer_ (282).jpg,1_ulcerative_colitis,623,530,3,174.45775765468366,88.87695569217723,66.45353584299949
train_ulcer_ (283).jpg,1_ulcerative_colitis\train_ulcer_ (283).jpg,1_ulcerative_colitis,633,531,3,96.54461313269249,70.46320543372515,54.642071503586486
train_ulcer_ (284).jpg,1_ulcerative_colitis\train_ulcer_ (284).jpg,1_ulcerative_colitis,572,532,3,166.62143120037857,83.72172235659077,59.507318339555184
train_ulcer_ (285).jpg,1_ulcerative_colitis\train_ulcer_ (285).jpg,1_ulcerative_colitis,623,530,3,195.6351161452497,94.68117144674278,74.69073866561676
train_ulcer_ (286).jpg,1_ulcerative_colitis\train_ulcer_ (286).jpg,1_ulcerative_colitis,571,532,3,162.9523853416378,77.1336956664867,30.797153786392425
train_ulcer_ (287).jpg,1_ulcerative_colitis\train_ulcer_ (287).jpg,1_ulcerative_colitis,603,531,3,143.55550870881,74.88225851283444,32.858291717807695
train_ulcer_ (288).jpg,1_ulcerative_colitis\train_ulcer_ (288).jpg,1_ulcerative_colitis,635,548,3,136.96299212598424,98.6675038795333,72.17612506465889
train_ulcer_ (289).jpg,1_ulcerative_colitis\train_ulcer_ (289).jpg,1_ulcerative_colitis,603,531,3,151.76750272491904,77.50487362309607,41.782384374424176
train_ulcer_ (29).jpg,1_ulcerative_colitis\train_ulcer_ (29).jpg,1_ulcerative_colitis,571,532,3,205.4209275377586,89.59414955953808,42.05482072080376
train_ulcer_ (290).jpg,1_ulcerative_colitis\train_ulcer_ (290).jpg,1_ulcerative_colitis,629,530,3,150.33981462039176,105.67819239883613,82.41888892221856
train_ulcer_ (291).jpg,1_ulcerative_colitis\train_ulcer_ (291).jpg,1_ulcerative_colitis,572,532,3,166.07054130080445,83.23108141858143,53.07422511698827
train_ulcer_ (292).jpg,1_ulcerative_colitis\train_ulcer_ (292).jpg,1_ulcerative_colitis,623,531,3,181.7739992080118,90.65908836714398,66.94769854872692
train_ulcer_ (293).jpg,1_ulcerative_colitis\train_ulcer_ (293).jpg,1_ulcerative_colitis,623,530,3,195.57853962869862,90.82983130924619,64.43861715981707
train_ulcer_ (294).jpg,1_ulcerative_colitis\train_ulcer_ (294).jpg,1_ulcerative_colitis,635,548,3,141.1935944594517,79.99092763951951,58.55549744238174
train_ulcer_ (295).jpg,1_ulcerative_colitis\train_ulcer_ (295).jpg,1_ulcerative_colitis,561,531,3,123.58792645632127,63.667022501519014,47.60824932609579
train_ulcer_ (296).jpg,1_ulcerative_colitis\train_ulcer_ (296).jpg,1_ulcerative_colitis,623,530,3,141.51841969774978,85.76513522517338,70.97186771252915
train_ulcer_ (297).jpg,1_ulcerative_colitis\train_ulcer_ (297).jpg,1_ulcerative_colitis,635,548,3,156.47730616702108,100.32623714006552,75.11162710500604
train_ulcer_ (298).jpg,1_ulcerative_colitis\train_ulcer_ (298).jpg,1_ulcerative_colitis,633,531,3,152.96535494446974,93.49426549209664,70.54152200236223
train_ulcer_ (299).jpg,1_ulcerative_colitis\train_ulcer_ (299).jpg,1_ulcerative_colitis,635,548,3,140.77467957928616,91.67466521064429,57.95052589229266
train_ulcer_ (3).jpg,1_ulcerative_colitis\train_ulcer_ (3).jpg,1_ulcerative_colitis,623,529,3,166.6911796387381,85.82243367812919,68.91798329323021
train_ulcer_ (30).jpg,1_ulcerative_colitis\train_ulcer_ (30).jpg,1_ulcerative_colitis,602,532,3,165.78705692803436,88.5531030649714,40.46025154247746
train_ulcer_ (300).jpg,1_ulcerative_colitis\train_ulcer_ (300).jpg,1_ulcerative_colitis,624,530,3,185.998799588776,95.12874032414126,46.192316763425254
train_ulcer_ (301).jpg,1_ulcerative_colitis\train_ulcer_ (301).jpg,1_ulcerative_colitis,572,530,3,149.82776751550335,92.32249637155297,69.69359414170735
train_ulcer_ (302).jpg,1_ulcerative_colitis\train_ulcer_ (302).jpg,1_ulcerative_colitis,623,530,3,145.83848693176657,82.28327023834761,67.19137769163208
train_ulcer_ (303).jpg,1_ulcerative_colitis\train_ulcer_ (303).jpg,1_ulcerative_colitis,629,530,3,152.98778534361222,98.63813180550139,66.74975852656208
train_ulcer_ (304).jpg,1_ulcerative_colitis\train_ulcer_ (304).jpg,1_ulcerative_colitis,627,548,3,184.56184297838158,101.86577259339457,68.25787261784188
train_ulcer_ (305).jpg,1_ulcerative_colitis\train_ulcer_ (305).jpg,1_ulcerative_colitis,635,547,3,159.44201010522679,106.88634066993912,66.33640904576141
train_ulcer_ (306).jpg,1_ulcerative_colitis\train_ulcer_ (306).jpg,1_ulcerative_colitis,572,531,3,150.2300482003872,68.99906496516665,52.88659739507197
train_ulcer_ (307).jpg,1_ulcerative_colitis\train_ulcer_ (307).jpg,1_ulcerative_colitis,572,531,3,169.52011312604532,88.28385221181831,49.68283552605587
train_ulcer_ (308).jpg,1_ulcerative_colitis\train_ulcer_ (308).jpg,1_ulcerative_colitis,571,531,3,161.36486027420753,72.40768994825216,44.25614691244422
train_ulcer_ (309).jpg,1_ulcerative_colitis\train_ulcer_ (309).jpg,1_ulcerative_colitis,603,532,3,190.09036583997306,69.97725345702565,38.49930797142109
train_ulcer_ (31).jpg,1_ulcerative_colitis\train_ulcer_ (31).jpg,1_ulcerative_colitis,623,447,3,159.6785094853868,105.924404178382,79.21541505524614
train_ulcer_ (310).jpg,1_ulcerative_colitis\train_ulcer_ (310).jpg,1_ulcerative_colitis,614,529,3,144.26242433945185,73.50449499085607,57.63919385725633
train_ulcer_ (311).jpg,1_ulcerative_colitis\train_ulcer_ (311).jpg,1_ulcerative_colitis,602,532,3,167.9951945894637,70.65883146404217,36.7328235455749
train_ulcer_ (312).jpg,1_ulcerative_colitis\train_ulcer_ (312).jpg,1_ulcerative_colitis,583,529,3,122.4298670263645,62.73503195452762,53.251265373354045
train_ulcer_ (313).jpg,1_ulcerative_colitis\train_ulcer_ (313).jpg,1_ulcerative_colitis,572,532,3,165.0357011409643,69.45675048635574,33.19064159524686
train_ulcer_ (314).jpg,1_ulcerative_colitis\train_ulcer_ (314).jpg,1_ulcerative_colitis,623,529,3,153.78496330033045,86.82608392223736,52.83566922659126
train_ulcer_ (315).jpg,1_ulcerative_colitis\train_ulcer_ (315).jpg,1_ulcerative_colitis,628,530,3,141.64066218002645,98.18001442134359,76.87914012738854
train_ulcer_ (316).jpg,1_ulcerative_colitis\train_ulcer_ (316).jpg,1_ulcerative_colitis,635,547,3,158.11572356014912,101.54004232103529,66.03176956628137
train_ulcer_ (317).jpg,1_ulcerative_colitis\train_ulcer_ (317).jpg,1_ulcerative_colitis,635,547,3,154.15596021246887,100.07237184931408,30.378128373807023
train_ulcer_ (318).jpg,1_ulcerative_colitis\train_ulcer_ (318).jpg,1_ulcerative_colitis,572,531,3,171.47280826518116,76.09678269000302,53.31311485125045
train_ulcer_ (319).jpg,1_ulcerative_colitis\train_ulcer_ (319).jpg,1_ulcerative_colitis,629,530,3,157.30093889672136,98.52767495575486,81.42393136754957
train_ulcer_ (32).jpg,1_ulcerative_colitis\train_ulcer_ (32).jpg,1_ulcerative_colitis,623,529,3,161.60754869267856,87.37323821863232,72.54193532726273
train_ulcer_ (320).jpg,1_ulcerative_colitis\train_ulcer_ (320).jpg,1_ulcerative_colitis,571,531,3,155.23828087638233,79.82351311506228,55.634806613434655
train_ulcer_ (321).jpg,1_ulcerative_colitis\train_ulcer_ (321).jpg,1_ulcerative_colitis,633,532,3,138.17076161968905,87.75067110905225,71.79532064759054
train_ulcer_ (322).jpg,1_ulcerative_colitis\train_ulcer_ (322).jpg,1_ulcerative_colitis,629,530,3,161.34479707232205,106.40805411404746,82.74390317065122
train_ulcer_ (323).jpg,1_ulcerative_colitis\train_ulcer_ (323).jpg,1_ulcerative_colitis,628,530,3,144.54217041221008,102.3198623963466,80.49370868885951
train_ulcer_ (324).jpg,1_ulcerative_colitis\train_ulcer_ (324).jpg,1_ulcerative_colitis,623,529,3,178.84019031031627,100.85849918226036,70.6886854569784
train_ulcer_ (325).jpg,1_ulcerative_colitis\train_ulcer_ (325).jpg,1_ulcerative_colitis,623,530,3,139.52586389654442,81.26553499500288,62.363845058905476
train_ulcer_ (326).jpg,1_ulcerative_colitis\train_ulcer_ (326).jpg,1_ulcerative_colitis,623,530,3,174.48195281504587,100.2703352615161,84.70144159423363
train_ulcer_ (327).jpg,1_ulcerative_colitis\train_ulcer_ (327).jpg,1_ulcerative_colitis,624,530,3,171.98102926947266,91.70609579100145,72.65767114175134
train_ulcer_ (328).jpg,1_ulcerative_colitis\train_ulcer_ (328).jpg,1_ulcerative_colitis,616,531,3,151.97446009734145,81.18620833027613,38.854412771785654
train_ulcer_ (329).jpg,1_ulcerative_colitis\train_ulcer_ (329).jpg,1_ulcerative_colitis,1349,1071,3,174.64248442149284,90.85135235215905,76.41002464736822
train_ulcer_ (33).jpg,1_ulcerative_colitis\train_ulcer_ (33).jpg,1_ulcerative_colitis,635,548,3,164.3990373009943,90.77680901201218,53.3022127708489
train_ulcer_ (330).jpg,1_ulcerative_colitis\train_ulcer_ (330).jpg,1_ulcerative_colitis,635,548,3,146.12849014311166,93.42766538306799,66.22833208805103
train_ulcer_ (331).jpg,1_ulcerative_colitis\train_ulcer_ (331).jpg,1_ulcerative_colitis,635,547,3,135.10710964602916,85.40857648735407,50.85530812304769
train_ulcer_ (332).jpg,1_ulcerative_colitis\train_ulcer_ (332).jpg,1_ulcerative_colitis,623,529,3,157.32617646791093,101.12790418943644,77.9117114274184
train_ulcer_ (333).jpg,1_ulcerative_colitis\train_ulcer_ (333).jpg,1_ulcerative_colitis,635,547,3,118.71671680893635,75.48879068361427,54.8970965466611
train_ulcer_ (334).jpg,1_ulcerative_colitis\train_ulcer_ (334).jpg,1_ulcerative_colitis,623,529,3,174.3071848819815,96.47125774121803,67.70050702891976
train_ulcer_ (335).jpg,1_ulcerative_colitis\train_ulcer_ (335).jpg,1_ulcerative_colitis,616,532,3,136.79055390098623,74.16917903525047,57.45711173225271
train_ulcer_ (336).jpg,1_ulcerative_colitis\train_ulcer_ (336).jpg,1_ulcerative_colitis,571,532,3,148.42527290204495,69.72915871113862,32.40323334606218
train_ulcer_ (337).jpg,1_ulcerative_colitis\train_ulcer_ (337).jpg,1_ulcerative_colitis,635,548,3,160.12209609747686,107.20280763262257,68.2036496350365
train_ulcer_ (338).jpg,1_ulcerative_colitis\train_ulcer_ (338).jpg,1_ulcerative_colitis,1349,1071,3,198.3178202340981,117.68025421188985,79.78832887244347
train_ulcer_ (339).jpg,1_ulcerative_colitis\train_ulcer_ (339).jpg,1_ulcerative_colitis,624,530,3,180.97369073536527,91.43718251088534,74.74678882438316
train_ulcer_ (34).jpg,1_ulcerative_colitis\train_ulcer_ (34).jpg,1_ulcerative_colitis,623,529,3,160.60621057326736,84.22775945407156,67.5073080739273
train_ulcer_ (340).jpg,1_ulcerative_colitis\train_ulcer_ (340).jpg,1_ulcerative_colitis,635,547,3,147.46177143761966,95.27293612978451,53.441984194388866
train_ulcer_ (341).jpg,1_ulcerative_colitis\train_ulcer_ (341).jpg,1_ulcerative_colitis,619,529,3,164.6402881652522,94.30460129912566,75.14586609904994
train_ulcer_ (342).jpg,1_ulcerative_colitis\train_ulcer_ (342).jpg,1_ulcerative_colitis,627,548,3,162.68599168791255,104.41933258827227,88.7678523614943
train_ulcer_ (343).jpg,1_ulcerative_colitis\train_ulcer_ (343).jpg,1_ulcerative_colitis,622,530,3,174.60352787720683,94.15099496450888,68.26395377055148
train_ulcer_ (344).jpg,1_ulcerative_colitis\train_ulcer_ (344).jpg,1_ulcerative_colitis,624,529,3,171.23537092239835,89.97995128689836,51.33231241820561
train_ulcer_ (345).jpg,1_ulcerative_colitis\train_ulcer_ (345).jpg,1_ulcerative_colitis,627,548,3,192.62617434428805,98.22080291970804,76.10549598947601
train_ulcer_ (346).jpg,1_ulcerative_colitis\train_ulcer_ (346).jpg,1_ulcerative_colitis,573,531,3,163.7246132457775,81.5811255394182,58.973499899757776
train_ulcer_ (347).jpg,1_ulcerative_colitis\train_ulcer_ (347).jpg,1_ulcerative_colitis,628,530,3,122.07690481913231,86.26173536834516,68.28484857589233
