image_id,path,class,width,height,channels,average_R,average_G,average_B,processing_method
MULTISCALE_train_normal_ (8).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (8).jpg,0_normal_Multiscale,633,531,3,84.21473984226013,75.23041565141332,71.63909937731128,Multiscale
MULTISCALE_train_normal_ (80).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (80).jpg,0_normal_Multiscale,633,531,3,93.15211098318176,78.90460932456273,73.4274923168007,Multiscale
MULTISCALE_train_normal_ (800).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (800).jpg,0_normal_Multiscale,720,576,3,106.06099537037036,84.54045862268518,79.25662856867284,Multiscale
MULTISCALE_train_normal_ (81).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (81).jpg,0_normal_Multiscale,633,532,3,107.13055743624464,88.69037819667652,82.93905973464467,Multiscale
MULTISCALE_train_normal_ (82).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (82).jpg,0_normal_Multiscale,633,531,3,89.61608696816344,77.33545160551346,72.89088815701395,Multiscale
MULTISCALE_train_normal_ (83).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (83).jpg,0_normal_Multiscale,633,532,3,109.36035289645916,90.62337419377829,84.99909429973037,Multiscale
MULTISCALE_train_normal_ (84).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (84).jpg,0_normal_Multiscale,633,532,3,108.16134530639394,93.58780244449987,87.41685968475691,Multiscale
MULTISCALE_train_normal_ (85).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (85).jpg,0_normal_Multiscale,633,532,3,94.72822755941988,82.3484926771906,77.22132345080712,Multiscale
MULTISCALE_train_normal_ (86).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (86).jpg,0_normal_Multiscale,614,531,3,103.51497389842777,86.35337418796813,81.27101774661539,Multiscale
MULTISCALE_train_normal_ (87).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (87).jpg,0_normal_Multiscale,633,532,3,110.25447208067563,96.3627849243963,90.36823694306857,Multiscale
MULTISCALE_train_normal_ (88).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (88).jpg,0_normal_Multiscale,633,531,3,88.01695212764375,75.47302921847061,71.31579213561702,Multiscale
MULTISCALE_train_normal_ (89).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (89).jpg,0_normal_Multiscale,633,532,3,106.11346791148488,90.95574837567854,86.31386523179988,Multiscale
MULTISCALE_train_normal_ (9).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (9).jpg,0_normal_Multiscale,633,532,3,86.65434023447244,75.21189228996663,70.36803798596016,Multiscale
MULTISCALE_train_normal_ (90).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (90).jpg,0_normal_Multiscale,633,532,3,99.10778427110431,83.15268918742353,77.38757141669339,Multiscale
MULTISCALE_train_normal_ (91).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (91).jpg,0_normal_Multiscale,633,532,3,105.67944446424117,87.96196355818456,82.31119564313627,Multiscale
MULTISCALE_train_normal_ (92).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (92).jpg,0_normal_Multiscale,633,531,3,97.09059183691684,84.53641375329865,78.45835304337996,Multiscale
MULTISCALE_train_normal_ (93).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (93).jpg,0_normal_Multiscale,633,532,3,103.07532456734253,90.67834871539037,84.34290109159154,Multiscale
MULTISCALE_train_normal_ (94).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (94).jpg,0_normal_Multiscale,633,531,3,95.37342282438274,79.76984318240645,74.42575485759677,Multiscale
MULTISCALE_train_normal_ (95).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (95).jpg,0_normal_Multiscale,633,532,3,107.02969806031666,90.16533038758033,85.00403259333167,Multiscale
MULTISCALE_train_normal_ (96).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (96).jpg,0_normal_Multiscale,633,532,3,109.43857273515542,94.3514889118531,88.00372970340543,Multiscale
MULTISCALE_train_normal_ (97).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (97).jpg,0_normal_Multiscale,626,531,3,99.86322749890195,85.85933466904929,81.31488601288785,Multiscale
MULTISCALE_train_normal_ (98).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (98).jpg,0_normal_Multiscale,633,532,3,92.57120585824751,78.62612989820524,73.6569385549181,Multiscale
MULTISCALE_train_normal_ (99).jpg,0_normal_Multiscale\MULTISCALE_train_normal_ (99).jpg,0_normal_Multiscale,633,531,3,100.29548706872187,84.84919211122119,78.37405949607732,Multiscale
MULTISCALE_val_normal_ (151).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (151).jpg,0_normal_Multiscale,720,576,3,116.69811197916667,86.2505111882716,80.32117814429013,Multiscale
MULTISCALE_val_normal_ (152).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (152).jpg,0_normal_Multiscale,720,576,3,107.3503158757716,84.29123263888889,79.34381992669753,Multiscale
MULTISCALE_val_normal_ (153).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (153).jpg,0_normal_Multiscale,720,576,3,110.70649112654321,85.63618344907407,80.75920138888888,Multiscale
MULTISCALE_val_normal_ (154).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (154).jpg,0_normal_Multiscale,720,576,3,110.59344859182099,84.15933159722222,77.85718557098765,Multiscale
MULTISCALE_val_normal_ (155).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (155).jpg,0_normal_Multiscale,720,576,3,106.49849537037036,82.09396460262346,76.36289544753086,Multiscale
MULTISCALE_val_normal_ (156).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (156).jpg,0_normal_Multiscale,720,576,3,97.8701630015432,73.85003858024692,68.85298273533951,Multiscale
MULTISCALE_val_normal_ (157).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (157).jpg,0_normal_Multiscale,720,576,3,108.87249710648148,85.80809461805555,80.09281442901235,Multiscale
MULTISCALE_val_normal_ (158).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (158).jpg,0_normal_Multiscale,720,576,3,106.97585841049383,80.5957634066358,75.20456211419753,Multiscale
MULTISCALE_val_normal_ (159).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (159).jpg,0_normal_Multiscale,720,576,3,99.42447916666667,74.90191454475308,69.10642119984568,Multiscale
MULTISCALE_val_normal_ (160).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (160).jpg,0_normal_Multiscale,720,576,3,95.34104938271605,70.69032359182098,66.24156057098766,Multiscale
MULTISCALE_val_normal_ (161).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (161).jpg,0_normal_Multiscale,720,576,3,118.35270785108025,89.04852912808641,82.99588879243827,Multiscale
MULTISCALE_val_normal_ (162).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (162).jpg,0_normal_Multiscale,720,576,3,113.26121961805555,83.02809124228395,77.26561535493828,Multiscale
MULTISCALE_val_normal_ (163).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (163).jpg,0_normal_Multiscale,720,576,3,108.21013213734568,87.33715277777777,81.34457224151235,Multiscale
MULTISCALE_val_normal_ (164).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (164).jpg,0_normal_Multiscale,720,576,3,99.5689597800926,73.5002700617284,69.015625,Multiscale
MULTISCALE_val_normal_ (165).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (165).jpg,0_normal_Multiscale,720,576,3,105.83898051697531,80.42814429012346,75.14925974151235,Multiscale
MULTISCALE_val_normal_ (166).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (166).jpg,0_normal_Multiscale,720,576,3,107.43271846064815,83.84391637731481,78.39038387345678,Multiscale
MULTISCALE_val_normal_ (167).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (167).jpg,0_normal_Multiscale,720,576,3,99.39735243055556,74.79638069058642,68.8743007330247,Multiscale
MULTISCALE_val_normal_ (168).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (168).jpg,0_normal_Multiscale,720,576,3,116.56709587191358,88.89074315200617,82.45279947916667,Multiscale
MULTISCALE_val_normal_ (169).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (169).jpg,0_normal_Multiscale,720,576,3,94.91955536265432,72.29258777006173,66.5855999228395,Multiscale
MULTISCALE_val_normal_ (170).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (170).jpg,0_normal_Multiscale,720,576,3,109.0025535300926,81.62302035108024,76.99467351466049,Multiscale
MULTISCALE_val_normal_ (171).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (171).jpg,0_normal_Multiscale,720,576,3,96.03670910493827,71.40406539351852,67.06944203317902,Multiscale
MULTISCALE_val_normal_ (172).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (172).jpg,0_normal_Multiscale,720,576,3,113.12773196373456,85.7493610146605,80.22789110725309,Multiscale
MULTISCALE_val_normal_ (173).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (173).jpg,0_normal_Multiscale,720,576,3,109.3017505787037,82.68107156635803,77.36034673996913,Multiscale
MULTISCALE_val_normal_ (174).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (174).jpg,0_normal_Multiscale,720,576,3,115.80556037808643,86.0551986882716,79.17201967592592,Multiscale
MULTISCALE_val_normal_ (175).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (175).jpg,0_normal_Multiscale,720,576,3,104.64164255401235,82.51810860339506,77.12431278935185,Multiscale
MULTISCALE_val_normal_ (176).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (176).jpg,0_normal_Multiscale,720,576,3,111.01572868441357,83.98722029320987,77.27884837962964,Multiscale
MULTISCALE_val_normal_ (177).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (177).jpg,0_normal_Multiscale,720,576,3,110.92095389660494,87.4427589699074,81.01528018904321,Multiscale
MULTISCALE_val_normal_ (178).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (178).jpg,0_normal_Multiscale,720,576,3,114.60297309027777,85.21579378858024,78.70319492669753,Multiscale
MULTISCALE_val_normal_ (179).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (179).jpg,0_normal_Multiscale,720,576,3,98.1348331404321,79.34896797839507,72.93433641975308,Multiscale
MULTISCALE_val_normal_ (180).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (180).jpg,0_normal_Multiscale,720,576,3,110.69050202546296,86.55848283179013,80.83130304783951,Multiscale
MULTISCALE_val_normal_ (181).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (181).jpg,0_normal_Multiscale,720,576,3,95.74016203703704,70.83160927854938,65.25795235339505,Multiscale
MULTISCALE_val_normal_ (182).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (182).jpg,0_normal_Multiscale,720,576,3,108.66706452546296,82.22715084876543,76.90000964506173,Multiscale
MULTISCALE_val_normal_ (183).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (183).jpg,0_normal_Multiscale,720,576,3,111.40590036651234,84.09879436728394,78.09856047453704,Multiscale
MULTISCALE_val_normal_ (184).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (184).jpg,0_normal_Multiscale,720,576,3,104.03719135802469,85.67203896604939,78.84612991898148,Multiscale
MULTISCALE_val_normal_ (185).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (185).jpg,0_normal_Multiscale,720,576,3,113.89066116898148,86.46306182484568,81.29675202546296,Multiscale
MULTISCALE_val_normal_ (186).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (186).jpg,0_normal_Multiscale,720,576,3,103.41065297067901,85.37242235725309,78.37573543595678,Multiscale
MULTISCALE_val_normal_ (187).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (187).jpg,0_normal_Multiscale,720,576,3,112.98263406635803,90.42907021604938,83.95427035108025,Multiscale
MULTISCALE_val_normal_ (188).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (188).jpg,0_normal_Multiscale,720,576,3,115.45001929012345,87.68735050154321,81.52220534336419,Multiscale
MULTISCALE_val_normal_ (189).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (189).jpg,0_normal_Multiscale,720,576,3,105.97697482638888,81.16791087962963,75.0872299382716,Multiscale
MULTISCALE_val_normal_ (190).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (190).jpg,0_normal_Multiscale,720,576,3,112.28697916666667,85.20867573302469,79.45796440972222,Multiscale
MULTISCALE_val_normal_ (191).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (191).jpg,0_normal_Multiscale,720,576,3,109.41604456018518,83.77600067515432,78.93800154320988,Multiscale
MULTISCALE_val_normal_ (192).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (192).jpg,0_normal_Multiscale,720,576,3,100.84283854166667,78.39726321373456,73.30042438271605,Multiscale
MULTISCALE_val_normal_ (193).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (193).jpg,0_normal_Multiscale,720,576,3,112.37372685185186,90.15975597993827,84.05747733410495,Multiscale
MULTISCALE_val_normal_ (194).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (194).jpg,0_normal_Multiscale,720,576,3,97.04580198688272,72.86857156635803,68.73960021219136,Multiscale
MULTISCALE_val_normal_ (195).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (195).jpg,0_normal_Multiscale,720,576,3,107.6257884837963,81.36357542438272,76.29772617669754,Multiscale
MULTISCALE_val_normal_ (196).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (196).jpg,0_normal_Multiscale,720,576,3,110.81872588734568,86.39245756172839,80.8461540316358,Multiscale
MULTISCALE_val_normal_ (197).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (197).jpg,0_normal_Multiscale,720,576,3,102.95533854166666,77.49364390432099,73.47054880401235,Multiscale
MULTISCALE_val_normal_ (198).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (198).jpg,0_normal_Multiscale,720,576,3,101.92773196373457,76.11571180555555,71.57206066743827,Multiscale
MULTISCALE_val_normal_ (199).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (199).jpg,0_normal_Multiscale,720,576,3,114.30478395061728,86.83298852237654,80.87814187885803,Multiscale
MULTISCALE_val_normal_ (200).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (200).jpg,0_normal_Multiscale,720,576,3,106.10971498842592,81.31723331404321,75.81067226080246,Multiscale
MULTISCALE_val_normal_ (201).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (201).jpg,0_normal_Multiscale,720,576,3,112.97583429783951,87.30735918209876,81.67020881558642,Multiscale
MULTISCALE_val_normal_ (202).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (202).jpg,0_normal_Multiscale,720,576,3,101.451456404321,81.34073350694445,75.9483844521605,Multiscale
MULTISCALE_val_normal_ (203).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (203).jpg,0_normal_Multiscale,720,576,3,99.9425636574074,80.99886429398148,74.62960310570988,Multiscale
MULTISCALE_val_normal_ (204).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (204).jpg,0_normal_Multiscale,720,576,3,112.17193287037037,85.60653935185185,80.24898244598765,Multiscale
MULTISCALE_val_normal_ (205).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (205).jpg,0_normal_Multiscale,720,576,3,100.30270061728395,80.47124324845679,75.11883680555556,Multiscale
MULTISCALE_val_normal_ (206).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (206).jpg,0_normal_Multiscale,720,576,3,112.10761236496914,87.87089602623456,81.75407986111111,Multiscale
MULTISCALE_val_normal_ (207).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (207).jpg,0_normal_Multiscale,720,576,3,95.32345196759259,72.07653356481481,66.47141927083334,Multiscale
MULTISCALE_val_normal_ (208).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (208).jpg,0_normal_Multiscale,720,576,3,111.20031587577161,87.56583719135803,80.97057291666667,Multiscale
MULTISCALE_val_normal_ (209).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (209).jpg,0_normal_Multiscale,720,576,3,102.05274402006172,75.82928722993827,70.11722125771605,Multiscale
MULTISCALE_val_normal_ (210).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (210).jpg,0_normal_Multiscale,720,576,3,98.12502170138889,73.50070891203704,69.67550636574074,Multiscale
MULTISCALE_val_normal_ (211).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (211).jpg,0_normal_Multiscale,720,576,3,98.05573398919753,78.36353925540124,72.21180073302469,Multiscale
MULTISCALE_val_normal_ (212).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (212).jpg,0_normal_Multiscale,720,576,3,116.12119502314815,87.38859953703704,81.001171875,Multiscale
MULTISCALE_val_normal_ (213).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (213).jpg,0_normal_Multiscale,720,576,3,108.57754388503086,84.97436101466049,79.72644675925926,Multiscale
MULTISCALE_val_normal_ (214).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (214).jpg,0_normal_Multiscale,720,576,3,110.45640673225309,84.2542824074074,78.09574411651235,Multiscale
MULTISCALE_val_normal_ (215).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (215).jpg,0_normal_Multiscale,720,576,3,111.74305796682098,84.15591001157408,78.92313368055555,Multiscale
MULTISCALE_val_normal_ (216).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (216).jpg,0_normal_Multiscale,720,576,3,106.32661795910494,81.89874855324074,76.83308015046296,Multiscale
MULTISCALE_val_normal_ (217).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (217).jpg,0_normal_Multiscale,720,576,3,113.5529152199074,85.81297743055555,79.95405815972222,Multiscale
MULTISCALE_val_normal_ (218).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (218).jpg,0_normal_Multiscale,720,576,3,113.59482783564815,91.28687307098765,84.57090084876543,Multiscale
MULTISCALE_val_normal_ (219).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (219).jpg,0_normal_Multiscale,720,576,3,104.83670187114197,80.13779658564815,75.79015962577161,Multiscale
MULTISCALE_val_normal_ (220).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (220).jpg,0_normal_Multiscale,720,576,3,108.06377555941359,81.46732011959877,75.7755931712963,Multiscale
MULTISCALE_val_normal_ (221).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (221).jpg,0_normal_Multiscale,720,576,3,94.26238908179012,75.63743730709876,68.97045476466049,Multiscale
MULTISCALE_val_normal_ (222).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (222).jpg,0_normal_Multiscale,720,576,3,101.17532793209877,79.07099488811728,73.71262297453704,Multiscale
MULTISCALE_val_normal_ (223).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (223).jpg,0_normal_Multiscale,720,576,3,115.58280285493827,88.74448543595679,82.0463638117284,Multiscale
MULTISCALE_val_normal_ (224).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (224).jpg,0_normal_Multiscale,720,576,3,109.54629870756173,87.1849464699074,80.74494116512345,Multiscale
MULTISCALE_val_normal_ (225).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (225).jpg,0_normal_Multiscale,720,576,3,107.30953655478395,84.58904079861111,78.35339988425926,Multiscale
MULTISCALE_val_normal_ (226).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (226).jpg,0_normal_Multiscale,720,576,3,113.59403211805555,84.74062982253086,78.74369695216049,Multiscale
MULTISCALE_val_normal_ (227).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (227).jpg,0_normal_Multiscale,720,576,3,114.59740065586419,88.36822193287037,81.96181037808643,Multiscale
MULTISCALE_val_normal_ (228).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (228).jpg,0_normal_Multiscale,720,576,3,103.08501639660494,81.63455825617284,76.05002652391975,Multiscale
MULTISCALE_val_normal_ (229).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (229).jpg,0_normal_Multiscale,720,576,3,103.0599078896605,76.91726707175926,72.04975405092593,Multiscale
MULTISCALE_val_normal_ (230).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (230).jpg,0_normal_Multiscale,720,576,3,95.56909481095678,71.6345027970679,67.28412905092593,Multiscale
MULTISCALE_val_normal_ (231).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (231).jpg,0_normal_Multiscale,720,576,3,106.65290316358025,81.85351080246913,76.3536434220679,Multiscale
MULTISCALE_val_normal_ (232).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (232).jpg,0_normal_Multiscale,720,576,3,109.16349585262346,85.61229021990741,80.1981963734568,Multiscale
MULTISCALE_val_normal_ (233).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (233).jpg,0_normal_Multiscale,720,576,3,112.51494502314814,82.5807918595679,77.13431712962964,Multiscale
MULTISCALE_val_normal_ (234).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (234).jpg,0_normal_Multiscale,720,576,3,108.73723476080247,82.39958043981481,77.93160445601852,Multiscale
MULTISCALE_val_normal_ (235).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (235).jpg,0_normal_Multiscale,720,576,3,116.15737364969135,88.90906876929013,82.62420910493827,Multiscale
MULTISCALE_val_normal_ (236).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (236).jpg,0_normal_Multiscale,720,576,3,114.61572627314816,84.90340470679013,78.0523582175926,Multiscale
MULTISCALE_val_normal_ (237).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (237).jpg,0_normal_Multiscale,720,576,3,111.06139081790124,85.44014756944445,80.64794801311729,Multiscale
MULTISCALE_val_normal_ (238).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (238).jpg,0_normal_Multiscale,720,576,3,105.75655381944445,83.68802806712964,78.45714457947531,Multiscale
MULTISCALE_val_normal_ (239).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (239).jpg,0_normal_Multiscale,720,576,3,97.814453125,76.6352382330247,71.6597873263889,Multiscale
MULTISCALE_val_normal_ (240).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (240).jpg,0_normal_Multiscale,720,576,3,105.2938994984568,80.63491512345679,75.26664255401235,Multiscale
MULTISCALE_val_normal_ (241).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (241).jpg,0_normal_Multiscale,720,576,3,115.20954861111112,85.96205391589505,80.2190272955247,Multiscale
MULTISCALE_val_normal_ (242).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (242).jpg,0_normal_Multiscale,720,576,3,113.36266155478395,86.3201847029321,80.1821662808642,Multiscale
MULTISCALE_val_normal_ (243).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (243).jpg,0_normal_Multiscale,720,576,3,112.97918595679012,85.77086950231481,80.10414014274691,Multiscale
MULTISCALE_val_normal_ (244).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (244).jpg,0_normal_Multiscale,720,576,3,101.4836009837963,79.3111472800926,74.13559027777778,Multiscale
MULTISCALE_val_normal_ (245).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (245).jpg,0_normal_Multiscale,720,576,3,110.95418354552469,85.59548369984567,80.78702256944445,Multiscale
MULTISCALE_val_normal_ (246).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (246).jpg,0_normal_Multiscale,720,576,3,108.91719955632716,84.36931182484568,77.99715711805555,Multiscale
MULTISCALE_val_normal_ (247).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (247).jpg,0_normal_Multiscale,720,576,3,111.6314670138889,83.65159866898148,77.73305603780864,Multiscale
MULTISCALE_val_normal_ (248).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (248).jpg,0_normal_Multiscale,720,576,3,108.17305652006173,84.67307339891975,79.4594883294753,Multiscale
MULTISCALE_val_normal_ (249).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (249).jpg,0_normal_Multiscale,720,576,3,113.16346450617284,86.34143277391975,81.06981095679012,Multiscale
MULTISCALE_val_normal_ (250).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (250).jpg,0_normal_Multiscale,720,576,3,104.04854600694445,83.54980951003087,77.20576051311728,Multiscale
MULTISCALE_val_normal_ (251).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (251).jpg,0_normal_Multiscale,720,576,3,113.66284239969136,85.96734664351852,79.82269241898148,Multiscale
MULTISCALE_val_normal_ (252).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (252).jpg,0_normal_Multiscale,720,576,3,108.68571325231481,81.86134741512346,76.40407986111111,Multiscale
MULTISCALE_val_normal_ (253).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (253).jpg,0_normal_Multiscale,720,576,3,102.84597077546296,79.37520736882716,73.18285349151235,Multiscale
MULTISCALE_val_normal_ (254).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (254).jpg,0_normal_Multiscale,720,576,3,115.32731722608025,88.49156057098766,81.59146412037038,Multiscale
MULTISCALE_val_normal_ (255).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (255).jpg,0_normal_Multiscale,720,576,3,101.33544077932099,81.68221691743827,75.26829668209876,Multiscale
MULTISCALE_val_normal_ (256).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (256).jpg,0_normal_Multiscale,720,576,3,115.75524932484568,88.73950617283951,82.13120177469136,Multiscale
MULTISCALE_val_normal_ (257).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (257).jpg,0_normal_Multiscale,720,576,3,107.47926070601852,82.9459201388889,76.5323543595679,Multiscale
MULTISCALE_val_normal_ (258).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (258).jpg,0_normal_Multiscale,720,576,3,117.18388792438272,87.64101080246914,81.6845630787037,Multiscale
MULTISCALE_val_normal_ (259).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (259).jpg,0_normal_Multiscale,720,576,3,114.5708164544753,86.59828317901234,80.5951991705247,Multiscale
MULTISCALE_val_normal_ (260).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (260).jpg,0_normal_Multiscale,720,576,3,109.47022328317901,86.51979648919753,81.12478298611111,Multiscale
MULTISCALE_val_normal_ (261).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (261).jpg,0_normal_Multiscale,720,576,3,115.03089554398149,88.68930121527778,83.02221739969136,Multiscale
MULTISCALE_val_normal_ (262).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (262).jpg,0_normal_Multiscale,720,576,3,113.49822530864198,85.64734037422839,80.09177999614198,Multiscale
MULTISCALE_val_normal_ (263).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (263).jpg,0_normal_Multiscale,720,576,3,97.65022424768519,77.28002266589506,71.99030671296296,Multiscale
MULTISCALE_val_normal_ (264).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (264).jpg,0_normal_Multiscale,720,576,3,116.0280502507716,89.38346113040123,82.96435426311729,Multiscale
MULTISCALE_val_normal_ (265).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (265).jpg,0_normal_Multiscale,720,576,3,103.29418643904322,81.89524016203704,76.63913242669753,Multiscale
MULTISCALE_val_normal_ (266).jpg,0_normal_Multiscale\MULTISCALE_val_normal_ (266).jpg,0_normal_Multiscale,720,576,3,106.17718701774692,80.92620322145062,74.9495876736111,Multiscale
